end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.000131,12,71963,1.000131,181374296.348888,22674760,0,0,4037024
2.000219,12,71985,1.000088,314545127.434534,39321600,1.000131,0,5224384
3.000148,12,72002,0.999929,283135636.429247,35389440,2.000219,0,5224384
4.000114,12,72046,0.999966,293611220.336534,36700160,3.000148,0,5224384
5.000112,12,72061,0.999998,283116127.501304,35389440,4.000114,0,5224384
6.000226,12,72017,1.000114,283083258.676632,35389440,5.000112,0,5224384
7.000203,12,71984,0.999977,283122000.148319,35389440,6.000226,0,5224384
8.000203,12,71979,1,283115520,35389440,7.000203,0,5224384
9.00018,12,72020,0.999977,283122067.651425,35389440,8.000203,0,5224384
10.000109,12,72005,0.999929,283135568.91967,35389440,9.00018,0,5224384
11.000151,12,71994,1.000042,283103640.498484,35389440,10.000109,0,5224384
12.000142,12,71991,0.999991,283118085.023239,35389440,11.000151,0,5224384
13.00021,12,72035,1.000068,293581331.355496,36700160,12.000142,0,5224384
14.000204,12,71948,0.999994,283117207.510058,35389440,13.00021,0,5224384
15.000219,12,72013,1.000015,283111267.563873,35389440,14.000204,0,5224384
16.000227,12,71991,1.000008,283113225.018604,35389440,15.000219,0,5224384
17.000234,12,71948,1.000007,283113562.513534,35389440,16.000227,0,5224384
18.000119,12,71988,0.999885,283148058.739279,35389440,17.000234,0,5224384
19.000141,12,72070,1.000022,283109310.13621,35389440,18.000119,0,5224384
20.000158,12,72010,1.000017,283110727.581125,35389440,19.000141,0,5224384
21.000202,12,72032,1.000044,283103033.050767,35389440,20.000158,0,5224384
22.00012,12,72104,0.999918,293625361.975107,36700160,21.000202,0,5347464
23.000103,12,72640,0.999983,283120380.083429,35389440,22.00012,0,5347464
24.000208,12,71971,1.000105,283085755.629503,35389440,23.000103,0,5347464
25.000119,12,71988,0.999911,283140699.739237,35389440,24.000208,0,5347464
26.000138,12,72113,1.000019,283110187.600436,35389440,25.000119,0,5347464
27.000134,12,71982,0.999996,283116667.504651,35389440,26.000138,0,5347464
28.000222,12,72037,1.000088,293575382.284564,36700160,27.000134,0,5347464
29.000195,12,71984,0.999973,283123215.209154,35389440,28.000222,0,5347464
30.000214,12,71990,1.000019,283110120.102995,35389440,29.000195,0,5347464
